Credit_History,LoanAmount,Loan_Amount_Term,Loan_ID,Loan_Status,Total_Income,Total_Income_Log,LoanAmount_log,EMI,Ratio,Dependents_0,Dependents_1,Dependents_2,Dependents_3,Education_0,Education_1,Gender_0,Gender_1,Married_0,Married_1,Property_Area_0,Property_Area_1,Property_Area_2,Self_Employed_0,Self_Employed_1
1.0,104.0,360.0,LP001765,Y,4545.0,8.421783006611578,4.6443908991413725,0.012901085830948258,0.5514735888463597,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,42.0,180.0,LP001768,Y,3716.0,8.22040309993373,3.7376696182833684,0.02076483121268538,0.45468203600788143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,120.0,342.2018730489074,LP001770,Y,5787.0,8.663369301573839,4.787491742782046,0.013990255810487101,0.5526131434697493,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,280.0,360.0,LP001776,Y,8333.0,9.027978814382207,5.634789603169249,0.015652193342136803,0.6241474109567727,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,140.0,360.0,LP001778,Y,4934.0,8.503905297089302,4.941642422609304,0.013726784507248067,0.581102711045091,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,170.0,360.0,LP001784,Y,6760.0,8.81877816903701,5.135798437050262,0.014266106769584062,0.5823707478074686,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,255.0,360.0,LP001786,N,5746.0,8.656259239539235,5.541263545158426,0.015392398736551183,0.640145285835199,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,122.0,360.0,LP001788,Y,3463.0,8.149890544402423,4.804021044733257,0.013344502902036825,0.5894583514416394,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,112.0,360.0,LP001790,Y,3812.0,8.245909264774093,4.718498871295094,0.013106941309153039,0.572222992005523,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,96.0,360.0,LP001792,Y,3315.0,8.106212902619962,4.564348191467836,0.012678744976299545,0.5630678895680892,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,120.0,360.0,LP001798,Y,10819.0,9.289059126687574,4.787491742782046,0.013298588174394572,0.5153903831904274,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,140.0,180.0,LP001800,N,4493.0,8.41027590907016,4.941642422609304,0.027453569014496134,0.5875719745745716,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,155.0,60.0,LP001806,Y,8666.0,9.067162602299854,5.043425116919247,0.08405708528198745,0.556229698102028,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,108.0,360.0,LP001807,Y,7550.0,8.92930284224307,4.68213122712422,0.013005920075345056,0.5243557430904711,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,123.0,360.0,LP001811,Y,7823.0,8.96482339168508,4.812184355372417,0.01336717876492338,0.5367851819407555,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,120.0,180.0,LP001813,N,10383.0,9.247925132303454,4.787491742782046,0.026597176348789144,0.517682796334402,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,112.0,360.0,LP001814,Y,9703.0,9.1801903950253,4.718498871295094,0.013106941309153039,0.5139870382047877,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,150.28659793814433,180.0,LP001819,Y,6608.0,8.796036315200814,5.0125441240416055,0.027847467355786696,0.5698639642243415,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,123.0,480.0,LP001824,Y,4725.0,8.460622839927844,4.812184355372417,0.010025384073692535,0.5687742435063395,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,90.0,360.0,LP001825,Y,3677.0,8.209852481301272,4.499809670330265,0.012499471306472958,0.5480987241340832,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0,201.0,360.0,LP001835,N,5558.0,8.62299361030245,5.303304908059076,0.014731402522386321,0.6150190000979328,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,138.0,360.0,LP001836,N,3427.0,8.139440521874608,4.927253685157205,0.013686815792103348,0.6053553277913014,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,104.0,360.0,LP001841,Y,4750.0,8.465899897028686,4.6443908991413725,0.012901085830948258,0.5485997892287191,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,279.0,180.0,LP001843,Y,9762.0,9.186252576447092,5.631211781821365,0.031284509899007586,0.6130042402991833,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,192.0,360.0,LP001844,N,16250.0,9.695848187757884,5.2574953720277815,0.014604153811188281,0.5422419235756981,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,255.0,360.0,LP001846,Y,3083.0,8.03365842788615,5.541263545158426,0.015392398736551183,0.6897559306136029,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,115.0,360.0,LP001849,N,6045.0,8.706986763048892,4.74493212836325,0.01318036702323125,0.5449568556254167,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,94.0,360.0,LP001854,N,5250.0,8.565983355585669,4.543294782270004,0.012620263284083343,0.5303880002647252,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,304.0,360.0,LP001859,N,16783.0,9.72812174830818,5.717027701406222,0.015880632503906172,0.5876805255238989,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,128.0,360.0,LP001864,N,4931.0,8.503297086224126,4.852030263919617,0.013477861844221157,0.5706057561813535,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,330.0,360.0,LP001865,Y,10333.0,9.243097936214355,5.799092654460526,0.016108590706834795,0.6273970799054012,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,134.0,360.0,LP001868,Y,4269.0,8.359134886757962,4.897839799950911,0.013605110555419197,0.5859266379000264,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,155.0,36.0,LP001870,N,3481.0,8.15507488781144,5.043425116919247,0.14009514213664576,0.6184400739786143,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,120.0,360.0,LP001871,Y,7200.0,8.881836305004146,4.787491742782046,0.013298588174394572,0.5390204883740887,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,128.0,360.0,LP001872,Y,5166.0,8.549853973655786,4.852030263919617,0.013477861844221157,0.5674986121248294,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,151.0,360.0,LP001875,Y,7542.0,8.928242677818302,5.017279836814924,0.013936888435597011,0.5619560329918074,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,150.0,360.0,LP001877,Y,6095.0,8.715224041915372,5.0106352940962555,0.013918431372489598,0.5749290287889206,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,160.0,360.0,LP001882,Y,6144.0,8.723231274827508,5.075173815233827,0.014097705042316186,0.5817997546252357,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,135.0,360.0,LP001883,N,3418.0,8.136810863675537,4.90527477843843,0.013625763273440082,0.602849797128335,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,90.0,360.0,LP001884,Y,4436.0,8.397508348470257,4.499809670330265,0.012499471306472958,0.5358505741944251,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,30.0,360.0,LP001888,Y,3237.0,8.082402253926244,3.4011973816621555,0.0094477705046171,0.4208151580193788,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,136.0,360.0,LP001891,Y,11146.0,9.318835968129482,4.912654885736052,0.013646263571489034,0.5271747354001491,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,126.0,360.0,LP001892,Y,4690.0,8.453187861440325,4.836281906951478,0.01343411640819855,0.5721252131414754,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,150.0,360.0,LP001894,Y,4843.0,8.48528964240323,5.0106352940962555,0.013918431372489598,0.5905084570191677,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,90.0,360.0,LP001896,Y,3900.0,8.268731832117737,4.499809670330265,0.012499471306472958,0.5441958648183419,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,115.0,360.0,LP001900,Y,4592.0,8.432070937999402,4.74493212836325,0.01318036702323125,0.5627244081854268,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,207.0,360.0,LP001903,Y,7267.0,8.891098830616636,5.332718793265369,0.014813107759070469,0.5997817474373437,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,80.0,360.0,LP001904,Y,4403.0,8.390041405755754,4.382026634673881,0.012172296207427448,0.5222890356259403,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,436.0,360.0,LP001907,Y,14583.0,9.587611745713565,6.077642243349034,0.016882339564858427,0.6339057530219901,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,124.0,360.0,LP001908,Y,4100.0,8.318742252692399,4.820281565605037,0.013389671015569548,0.5794483612044755,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,158.0,360.0,LP001910,N,6479.0,8.776321456449958,5.062595033026967,0.014062763980630463,0.5768470375827366,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,112.0,360.0,LP001914,Y,4727.0,8.461046030793236,4.718498871295094,0.013106941309153039,0.557673230251027,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,78.0,180.0,LP001915,Y,3286.7999878,8.097669722345216,4.356708826689592,0.024203937926053288,0.5380200694858445,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,54.0,360.0,LP001917,Y,3477.0,8.153925132007862,3.9889840465642745,0.011080511240456318,0.48921028608733474,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,150.28659793814433,360.0,LP001922,N,20667.0,9.936293504261306,5.0125441240416055,0.013923733677893348,0.5044682025437264,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,89.0,360.0,LP001924,Y,6211.0,8.734077192559303,4.48863636973214,0.012468434360367054,0.5139222233524658,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,99.0,300.0,LP001925,N,4317.0,8.370315995555478,4.59511985013459,0.0153170661671153,0.5489780615898534,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,120.0,360.0,LP001926,Y,5704.0,8.648922962094131,4.787491742782046,0.013298588174394572,0.5535361759798666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,115.0,360.0,LP001931,Y,4124.0,8.32457884513685,4.74493212836325,0.01318036702323125,0.5699906525764004,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,150.28659793814433,360.0,LP001935,Y,9508.0,9.159888828480085,5.0125441240416055,0.013923733677893348,0.5472276157387976,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,139.0,360.0,LP001936,Y,5491.0,8.610865667278873,4.9344739331306915,0.013706872036474143,0.5730520163473923,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,127.0,360.0,LP001938,N,4400.0,8.389359819906353,4.844187086458591,0.013456075240162754,0.5774203503542973,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,134.0,360.0,LP001940,Y,4713.0,8.45807992692373,4.897839799950911,0.013605110555419197,0.5790723003645455,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0,143.0,480.0,LP001945,N,5417.0,8.597297435657898,4.962844630259907,0.010339259646374806,0.5772563607810238,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,172.0,360.0,LP001947,Y,5717.0,8.651199471263972,5.147494476813453,0.014298595768926257,0.5950035592071934,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,110.0,360.0,LP001949,Y,5666.0,8.642238680390461,4.700480365792417,0.013056889904978934,0.5438961523312206,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,200.0,360.0,LP001953,Y,6875.0,8.835646922534773,5.298317366548036,0.014717548240411212,0.5996524547664988,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,135.0,360.0,LP001954,Y,4666.0,8.448057452581375,4.90527477843843,0.013625763273440082,0.5806393725387818,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,151.0,480.0,LP001955,N,7541.0,8.928110078202646,5.017279836814924,0.010452666326697758,0.561964379120309,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,113.0,360.0,LP001963,N,4939.0,8.504918160540624,4.727387818712341,0.013131632829756502,0.555841658846937,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0,93.0,360.0,LP001964,N,4734.0,8.46252579007393,4.532599493153256,0.012590554147647934,0.5356083521151265,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,105.0,360.0,LP001972,Y,4625.0,8.439231649946526,4.653960350157523,0.012927667639326453,0.5514673068829686,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,132.0,360.0,LP001974,Y,5000.0,8.517193191416238,4.882801922586371,0.01356333867385103,0.5732876797378901,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,96.0,360.0,LP001977,Y,3428.0,8.13973227971767,4.564348191467836,0.012678744976299545,0.5607491787956143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,140.0,360.0,LP001978,Y,6500.0,8.779557455883728,4.941642422609304,0.013726784507248067,0.5628578031911622,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,126.60103626943005,360.0,LP001990,N,2000.0,7.600902459542082,4.84104069505912,0.01344733526405311,0.6369034099341369,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,135.0,360.0,LP001993,Y,5428.0,8.59932602095476,4.90527477843843,0.013625763273440082,0.5704254922403571,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,104.0,360.0,LP001994,N,4263.0,8.35772841676521,4.6443908991413725,0.012901085830948258,0.5557001457267913,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,480.0,360.0,LP001996,N,20233.0,9.915070213779195,6.173786103901937,0.017149405844172048,0.6226669071210497,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,185.0,360.0,LP001998,Y,7667.0,8.944680683558895,5.220355825078324,0.014500988402995345,0.5836268515067056,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,84.0,360.0,LP002002,Y,2917.0,7.978310969867722,4.430816798843313,0.012307824441231427,0.5553577462169007,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,111.0,360.0,LP002004,Y,5332.0,8.5814816812986,4.709530201312334,0.013082028336978706,0.5488015212542714,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,56.0,360.0,LP002006,Y,2507.0,7.826842098158293,4.02535169073515,0.011181532474264304,0.5143008687606386,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,144.0,84.0,LP002008,Y,5746.0,8.656259239539235,4.969813299576001,0.059164444042571436,0.574129443452359,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,159.0,360.0,LP002024,N,4316.0,8.370084326378025,5.0689042022202315,0.014080289450611754,0.6055977460401156,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,111.0,180.0,LP002031,Y,5039.0,8.524962928680598,4.709530201312334,0.026164056673957412,0.5524399625795469,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,120.0,360.0,LP002035,Y,3717.0,8.220672170297252,4.787491742782046,0.013298588174394572,0.5823722979831386,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,88.0,360.0,LP002036,Y,4192.0,8.340933226000878,4.477336814478207,0.012437046706883908,0.5367908713764993,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,112.0,360.0,LP002043,Y,3541.0,8.172164452111904,4.718498871295094,0.013106941309153039,0.5773866763138509,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,155.0,360.0,LP002050,N,10000.0,9.210340371976184,5.043425116919247,0.014009514213664575,0.5475829245425728,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,115.0,360.0,LP002051,Y,4567.0,8.426611813185,4.74493212836325,0.01318036702323125,0.5630889654770761,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,124.0,360.0,LP002053,Y,4531.0,8.418697944667139,4.820281565605037,0.013389671015569548,0.5725685369978698,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,150.28659793814433,360.0,LP002054,Y,5191.0,8.55468163582723,5.0125441240416055,0.013923733677893348,0.5859416325966988,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,132.0,360.0,LP002055,Y,6151.0,8.724369949208368,4.882801922586371,0.01356333867385103,0.5596738734158593,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,300.0,360.0,LP002065,Y,15000.0,9.615805480084347,5.703782474656201,0.015843840207378335,0.5931674144687636,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,376.0,360.0,LP002067,N,13649.0,9.521421537856195,5.929589143389895,0.01647108095386082,0.622763010734737,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,130.0,360.0,LP002068,Y,4917.0,8.50045386741194,4.867534450455582,0.013520929029043284,0.5726205360770411,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,184.0,360.0,LP002082,Y,7978.0,8.984443032465352,5.214935757608986,0.01448593266002496,0.5804406281797075,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,110.0,360.0,LP002086,N,6784.0,8.822322177471738,4.700480365792417,0.013056889904978934,0.5327940049384434,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,67.0,360.0,LP002087,Y,2500.0,7.824046010856292,4.204692619390966,0.01167970172053046,0.5374064280241609,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,117.0,360.0,LP002097,Y,6177.0,8.728587995695898,4.762173934797756,0.013228260929993768,0.5455835396453589,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,98.0,360.0,LP002098,Y,2935.0,7.984462732262196,4.584967478670572,0.012736020774084924,0.5742361925173063,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,71.0,360.0,LP002100,Y,2833.0,7.949091499830517,4.2626798770413155,0.011840777436225877,0.5362474286693266,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,490.0,180.0,LP002101,Y,63337.0,11.05622495553552,6.194405391104672,0.034413363283914845,0.5602640517913232,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,182.0,180.0,LP002103,Y,11666.0,9.364433907313582,5.204006687076795,0.02891114826153775,0.5557203712028431,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,70.0,342.2018730489074,LP002106,Y,9993.0,9.209640126861789,4.248495242049359,0.012415172378212453,0.4613095825164502,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,160.0,360.0,LP002110,Y,5938.0,8.689127655323706,5.075173815233827,0.014097705042316186,0.5840832378753625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,176.0,360.0,LP002112,Y,7100.0,8.867850063029406,5.170483995038151,0.014362455541772642,0.5830594742004273,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,114.52777777777777,360.0,LP002113,N,1830.0,7.512071245835466,4.74081739425079,0.013168937206252194,0.6310932416780524,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,71.0,360.0,LP002114,Y,4160.0,8.333270353255308,4.2626798770413155,0.011840777436225877,0.5115254511544969,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,173.0,360.0,LP002115,N,4234.0,8.350902451694811,5.153291594497779,0.014314698873604943,0.6170939756878517,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,46.0,360.0,LP002116,N,2378.0,7.774015077250727,3.828641396489095,0.010635114990247486,0.49249214960914256,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,158.0,360.0,LP002119,Y,5783.0,8.662677858158219,5.062595033026967,0.014062763980630463,0.5844145558592122,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,74.0,360.0,LP002126,Y,3173.0,8.062432791583195,4.30406509320417,0.011955736370011584,0.5338419810081907,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,125.0,360.0,LP002128,Y,4913.0,8.499640032168648,4.8283137373023015,0.013411982603617504,0.5680609671737331,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,160.0,360.0,LP002129,Y,4957.0,8.508555998020574,5.075173815233827,0.014097705042316186,0.5964788639123386,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
